obstypevar,lead_time,rmse_diff,z_score,significance,n_samples
DD,11,0.058236842105263,0.2491886070631679,0.1967851082311014,38
VI,22,-194.50889652631548,1.1478973242936883,0.748989047073036,38
DD,24,0.012388868421052584,0.08135076111971563,0.06483699380839891,38
PE6,18,0.18196615789473683,1.4476860326519008,0.8522951220588398,38
TT,12,0.00797078947368422,1.59378024484032,0.8890147362459407,38
PS,8,0.005756763157894732,1.5128596575584643,0.8696846887691975,38
TN,21,0.006113842105263123,0.9456407119903678,0.655668128300449,38
TX,15,0.007217789473684222,0.6930931105485617,0.5117488790730119,38
PE12,17,0.2304927631578947,3.022766541831779,0.9974952460611003,38
TD,0,0.047375315789473696,5.6701126714927925,0.999999985729636,38
GX,1,-0.0012554736842105402,0.23102911875592816,0.18270781961753313,38
FF,22,-0.0074131315789473665,1.8229846944508974,0.9316942909484537,38
TX,12,0.008697078947368422,0.9914104097619854,0.6785147807539107,38
GX,3,0.002817578947368437,0.5880476537690169,0.44349969272935175,38
TT,16,0.012985236842105263,1.9940483603291879,0.953853230216102,38
RH,15,0.046563131578947294,1.2236261637920398,0.7789067150300666,38
TD,27,0.009889526315789427,2.1240508221788295,0.9663341059189259,38
PE6,21,0.07365771052631577,0.5718487202645985,0.4325755327485199,38
TX,0,-0.011737131578947367,1.8833129236238022,0.9403420269645081,38
TT,24,0.012288973684210511,1.6283751306540906,0.8965546324084642,38
DD,5,0.4095299210526312,1.8114010346868072,0.9299212040659638,38
GX,27,0.0044427105263157764,0.5275310605020757,0.40217514722290393,38
CH,20,-8.666061394736852,0.3989769235763826,0.3100897921497865,38
TD,24,0.010175342105263146,1.9752626899415329,0.951761655052789,38
VI,10,117.16051402631575,0.7004901897988719,0.5163787704120095,38
VI,1,41.51648494736855,0.1782248644365411,0.14145361667571088,38
NN,16,0.04336747368421049,1.719110691904158,0.914405781690065,38
GX,4,0.014321526315789453,2.1424470242998774,0.9678424727053263,38
PE12,24,0.08957299999999996,1.09274140875617,0.7254926467547529,38
SPS,1,-0.0021116578947368964,0.8402389103351241,0.5992255541050562,38
SPS,21,0.0012841842105263109,0.8105520360149293,0.5823770292778399,38
FF,10,-0.001176052631578933,0.27027565436103435,0.21305180638206356,38
SPS,7,-0.0037188157894736747,2.599406359861012,0.9906614847100538,38
SPS,12,-0.0018537368421052604,1.2840809620191118,0.8008863713926089,38
PE6,8,0.3932093684210527,1.1757117411878113,0.7602899148275919,38
LC,20,0.02202186842105261,1.1469341421274784,0.7485911593802965,38
QQ,22,8.736842105263157e-6,2.7306492973871106,0.9936790304327916,38
PE3,9,-0.01293592105263158,0.14837747869186566,0.11795512727508983,38
PS,1,-0.0020610789473684246,0.4340747758931408,0.3357658581731602,38
QQ,33,-2.1052631578947222e-6,0.474704531750712,0.36500241258758215,38
NN,8,0.016904842105263183,0.8095966862897916,0.5818279867642411,38
TD,21,0.011127184210526305,2.013260013775314,0.955912717378384,38
PE3,8,0.33761423684210523,1.0286687652754631,0.6963646477514279,38
PS,11,0.01281786842105262,3.5209418075308414,0.9995699830248204,38
LC,27,0.00031821052631577756,0.029547362847951016,0.023571954676241624,38
GX,22,-0.006637894736842106,0.9047153666928915,0.6343838019218344,38
TN,19,0.019164684210526316,1.9323714363996234,0.9466863230488894,38
RH,8,0.12257499999999999,2.6821762902118036,0.99268550968066,38
TD,19,0.014494973684210505,2.406768874979746,0.9839056481399484,38
LC,1,0.0779194210526316,4.44391384125708,0.9999911663008185,38
VI,14,127.67300250000005,0.6142520459480051,0.46095121431758235,38
DD,19,0.21080539473684132,0.9676365320397614,0.6667740743807027,38
TT,5,0.0067050789473684196,1.1528415672571422,0.7510245804939821,38
QQ,24,7.105263157894713e-6,2.1195812605746105,0.9659586258040668,38
FF,1,0.005883789473684216,1.570153297135493,0.8836205482520153,38
LC,17,0.04364036842105263,2.1563916546775035,0.9689469042278712,38
RH,18,0.02503584210526324,0.6236822715936096,0.4671637318566356,38
TX,1,-0.022269999999999988,3.595026112381045,0.999675640958056,38
VI,21,70.26555505263202,0.5899106884113291,0.44474947206877236,38
SPS,36,0.007266815789473606,2.3943588795204382,0.9833505509268599,38
FF,3,0.006732921052631551,1.9738426141981167,0.951600358390453,38
SPS,23,0.003697868421052639,1.9317571577290817,0.9466105137355536,38
PS,4,-0.0016502631578947321,0.5545138216852861,0.42077275089068267,38
TX,13,0.006021973684210477,0.6854730805158761,0.5069545580582391,38
TT,11,0.0033039210526315706,0.5648943917167412,0.4278544014690209,38
NN,15,0.01215610526315789,0.8110796866176044,0.5826800895762014,38
GX,30,0.006085447368421035,0.8472228547297856,0.6031290831114787,38
TN,12,-0.00043060526315788055,0.05309234753577664,0.04234167136311173,38
FF,9,-0.006222973684210536,1.5566852486946092,0.8804547673697644,38
PS,5,-0.00029515789473685535,0.10330395932049694,0.08227826664955573,38
